order_id,customer_id,product_id,order_date,quantity
ORD06308,CUST1584,PROD058,2025-05-24,2
ORD06309,CUST1217,PROD023,2023-11-04,10
ORD06310,CUST0068,PROD031,2024-09-12,5
ORD06311,CUST1030,PROD093,2023-12-03,7
ORD06312,CUST0507,PROD122,2025-02-20,7
ORD06313,CUST0017,PROD084,2025-03-08,7
ORD06314,CUST0929,PROD087,2024-12-28,8
ORD06315,CUST1298,PROD115,2024-10-31,5
ORD06316,CUST1524,PROD002,2025-02-24,7
ORD06317,CUST1233,PROD122,2025-07-21,6
ORD06318,CUST0903,PROD083,2024-06-18,9
ORD06319,CUST0568,PROD063,2025-09-02,7
ORD06320,CUST0847,PROD094,2025-10-05,7
ORD06321,CUST1304,PROD122,2023-01-12,5
ORD06322,CUST1098,PROD068,2024-02-13,2
ORD06323,CUST0770,PROD006,2025-06-23,5
ORD06324,CUST1559,PROD064,2023-12-20,10
ORD06325,CUST1145,PROD094,2024-05-15,4
ORD06326,CUST1210,PROD104,2024-03-25,10
ORD06327,CUST0890,PROD016,2024-07-12,5
ORD06328,CUST1421,PROD126,2024-10-16,3
ORD06329,CUST0660,PROD085,2025-03-30,5
ORD06330,CUST1359,PROD025,2024-10-18,7
ORD06331,CUST1437,PROD119,2025-03-04,8
ORD06332,CUST1182,PROD017,2023-07-22,3
ORD06333,CUST0294,PROD081,2024-09-26,9
ORD06334,CUST1045,PROD038,2024-02-18,6
ORD06335,CUST1024,PROD002,2023-11-04,9
ORD06336,CUST1040,PROD014,2025-09-30,8
ORD06337,CUST0249,PROD005,2025-03-14,1
ORD06338,CUST0029,PROD008,2025-07-02,10
ORD06339,CUST0093,PROD069,2025-10-18,10
ORD06340,CUST0296,PROD050,2023-07-15,4
ORD06341,CUST0639,PROD084,2024-12-01,9
ORD06342,CUST0723,PROD082,2024-01-19,7
ORD06343,CUST0901,PROD113,2025-07-08,6
ORD06344,CUST1443,PROD036,2023-05-23,3
ORD06345,CUST0225,PROD042,2024-12-19,8
ORD06346,CUST1506,PROD079,2025-05-18,2
ORD06347,CUST1420,PROD034,2023-03-12,8
ORD06348,CUST0638,PROD027,2025-03-04,5
ORD06349,CUST0955,PROD080,2025-03-23,2
ORD06350,CUST0151,PROD019,2025-05-26,10
ORD06351,CUST1388,PROD090,2025-01-25,8
ORD06352,CUST0694,PROD001,2024-05-29,5
ORD06353,CUST0107,PROD044,2025-05-03,3
ORD06354,CUST1034,PROD048,2025-01-01,6
ORD06355,CUST0460,PROD108,2025-09-19,2
ORD06356,CUST0746,PROD021,2024-09-20,10
ORD06357,CUST1455,PROD106,2025-05-07,9
ORD06358,CUST0686,PROD008,2025-05-01,3
ORD06359,CUST0927,PROD010,2025-04-27,8
ORD06360,CUST1182,PROD074,2025-01-17,6
ORD06361,CUST0369,PROD123,2023-06-15,10
ORD06362,CUST1240,PROD089,2024-01-04,2
ORD06363,CUST0401,PROD115,2025-05-03,2
ORD06364,CUST0476,PROD108,2025-05-10,5
ORD06365,CUST0753,PROD068,2024-07-14,7
ORD06366,CUST0312,PROD089,2025-04-18,9
ORD06367,CUST1343,PROD011,2025-09-09,8
ORD06368,CUST1003,PROD013,2025-08-28,2
ORD06369,CUST1291,PROD014,2024-12-18,4
ORD06370,CUST1132,PROD103,2025-08-14,7
ORD06371,CUST0844,PROD116,2025-05-24,5
ORD06372,CUST0371,PROD085,2025-09-01,7
ORD06373,CUST0275,PROD119,2024-08-04,2
ORD06374,CUST1483,PROD097,2025-06-02,9
ORD06375,CUST0730,PROD018,2025-05-20,7
ORD06376,CUST0534,PROD108,2024-07-22,10
ORD06377,CUST0599,PROD053,2024-01-18,3
ORD06378,CUST1050,PROD043,2025-08-31,3
ORD06379,CUST0475,PROD067,2023-05-13,10
ORD06380,CUST0184,PROD017,2025-09-24,6
ORD06381,CUST0696,PROD007,2024-04-09,5
ORD06382,CUST1247,PROD019,2025-04-10,2
ORD06383,CUST1230,PROD071,2025-02-08,9
ORD06384,CUST0105,PROD055,2025-07-24,8
ORD06385,CUST1532,PROD073,2025-02-19,10
ORD06386,CUST0825,PROD091,2024-03-15,8
ORD06387,CUST1456,PROD025,2025-06-01,6
ORD06388,CUST0749,PROD045,2025-07-11,6
ORD06389,CUST0020,PROD008,2025-01-27,1
ORD06390,CUST0077,PROD070,2025-08-09,5
ORD06391,CUST0529,PROD113,2025-07-06,1
ORD06392,CUST0369,PROD124,2025-05-23,8
ORD06393,CUST0135,PROD040,2023-03-19,3
ORD06394,CUST1477,PROD126,2023-01-31,6
ORD06395,CUST0441,PROD112,2025-02-22,5
ORD06396,CUST1589,PROD055,2024-12-07,3
ORD06397,CUST1327,PROD018,2025-04-02,3
ORD06398,CUST0038,PROD066,2024-08-02,5
ORD06399,CUST1509,PROD030,2024-08-31,9
ORD06400,CUST0018,PROD017,2025-02-19,9
ORD06401,CUST1165,PROD015,2025-10-15,3
ORD06402,CUST1028,PROD041,2023-04-12,2
ORD06403,CUST1571,PROD069,2024-02-17,5
ORD06404,CUST1574,PROD019,2024-06-23,1
ORD06405,CUST0867,PROD078,2024-01-14,4
ORD06406,CUST1370,PROD080,2025-01-23,10
ORD06407,CUST0061,PROD048,2025-10-14,4
ORD06408,CUST0704,PROD004,2024-05-17,6
ORD06409,CUST1347,PROD093,2025-07-27,9
ORD06410,CUST0093,PROD088,2025-10-28,9
ORD06411,CUST1025,PROD002,2024-09-14,7
ORD06412,CUST1560,PROD019,2023-01-10,1
ORD06413,CUST0425,PROD074,2023-07-05,5
ORD06414,CUST0983,PROD022,2024-07-07,9
ORD06415,CUST0585,PROD082,2023-01-24,2
ORD06416,CUST1096,PROD112,2023-04-03,7
ORD06417,CUST0676,PROD114,2023-09-27,4
ORD06418,CUST0730,PROD035,2024-06-09,10
ORD06419,CUST1276,PROD070,2024-03-14,8
ORD06420,CUST0424,PROD038,2024-01-14,4
ORD06421,CUST0452,PROD037,2025-09-16,6
ORD06422,CUST0978,PROD011,2025-10-07,3
ORD06423,CUST0474,PROD024,2025-07-03,5
ORD06424,CUST0476,PROD016,2024-01-20,5
ORD06425,CUST0903,PROD075,2023-10-26,3
ORD06426,CUST1268,PROD001,2025-04-20,5
ORD06427,CUST1022,PROD019,2023-08-19,8
ORD06428,CUST0714,PROD115,2025-10-21,3
ORD06429,CUST0122,PROD020,2024-11-13,4
ORD06430,CUST1496,PROD009,2025-04-25,8
ORD06431,CUST1495,PROD051,2023-11-17,8
ORD06432,CUST1162,PROD001,2025-05-24,3
ORD06433,CUST1460,PROD092,2025-02-28,3
ORD06434,CUST1018,PROD020,2025-05-09,1
ORD06435,CUST1205,PROD069,2025-07-12,4
ORD06436,CUST1578,PROD083,2023-08-08,10
ORD06437,CUST1516,PROD006,2023-03-31,7
ORD06438,CUST1527,PROD079,2025-08-20,9
ORD06439,CUST1094,PROD117,2025-04-20,6
ORD06440,CUST1302,PROD008,2025-07-02,2
ORD06441,CUST0087,PROD050,2025-03-02,4
ORD06442,CUST1016,PROD016,2023-03-27,1
ORD06443,CUST0554,PROD050,2025-02-19,10
ORD06444,CUST1142,PROD032,2024-09-29,1
ORD06445,CUST0208,PROD019,2023-08-10,9
ORD06446,CUST1285,PROD118,2025-02-19,2
ORD06447,CUST0175,PROD088,2024-04-24,4
ORD06448,CUST0222,PROD031,2025-04-10,5
ORD06449,CUST0813,PROD099,2024-12-18,3
ORD06450,CUST1072,PROD087,2024-08-18,8
ORD06451,CUST0377,PROD108,2025-10-24,5
ORD06452,CUST1149,PROD098,2025-03-06,6
ORD06453,CUST1495,PROD066,2024-04-11,10
ORD06454,CUST0889,PROD054,2024-03-24,2
ORD06455,CUST0652,PROD040,2025-06-18,1
ORD06456,CUST0952,PROD061,2025-08-20,6
ORD06457,CUST1519,PROD089,2024-01-06,1
ORD06458,CUST1058,PROD079,2025-01-06,3
ORD06459,CUST1075,PROD094,2024-04-30,1
ORD06460,CUST1280,PROD051,2023-02-02,4
ORD06461,CUST0897,PROD081,2024-10-28,7
ORD06462,CUST1360,PROD059,2025-09-11,2
ORD06463,CUST0939,PROD036,2025-02-11,5
ORD06464,CUST0319,PROD030,2023-11-23,2
ORD06465,CUST1492,PROD016,2025-06-23,5
ORD06466,CUST0243,PROD031,2025-05-23,5
ORD06467,CUST0739,PROD015,2025-08-16,3
ORD06468,CUST0868,PROD095,2025-08-09,7
ORD06469,CUST0105,PROD085,2023-09-22,2
ORD06470,CUST1054,PROD071,2025-06-12,9
ORD06471,CUST1219,PROD024,2025-06-20,4
ORD06472,CUST0024,PROD007,2025-08-31,3
ORD06473,CUST0292,PROD114,2025-10-22,6
ORD06474,CUST0648,PROD074,2025-06-01,7
ORD06475,CUST1396,PROD068,2025-07-09,6
ORD06476,CUST1121,PROD113,2025-06-11,2
ORD06477,CUST0016,PROD038,2025-08-13,9
ORD06478,CUST0721,PROD074,2025-09-19,8
ORD06479,CUST1359,PROD091,2024-12-09,3
ORD06480,CUST1418,PROD073,2023-11-28,1
ORD06481,CUST0980,PROD036,2023-01-10,4
ORD06482,CUST0914,PROD056,2024-10-15,1
ORD06483,CUST0355,PROD067,2023-05-26,4
ORD06484,CUST1136,PROD054,2025-06-02,9
ORD06485,CUST0953,PROD054,2024-02-21,1
ORD06486,CUST1551,PROD124,2025-09-30,1
ORD06487,CUST1588,PROD119,2023-07-28,6
ORD06488,CUST0763,PROD026,2025-01-02,4
ORD06489,CUST1228,PROD107,2025-01-03,8
ORD06490,CUST1077,PROD114,2024-07-11,9
ORD06491,CUST1036,PROD033,2024-07-12,9
ORD06492,CUST0829,PROD099,2025-07-11,2
ORD06493,CUST1490,PROD101,2024-02-09,1
ORD06494,CUST0155,PROD013,2024-06-22,9
ORD06495,CUST1154,PROD109,2025-05-14,8
ORD06496,CUST0760,PROD115,2024-03-15,6
ORD06497,CUST0332,PROD095,2025-02-15,10
ORD06498,CUST0732,PROD039,2025-10-15,9
ORD06499,CUST1497,PROD006,2025-06-17,1
ORD06500,CUST0668,PROD086,2025-05-03,8
ORD06501,CUST0757,PROD098,2024-08-21,1
ORD06502,CUST0580,PROD054,2025-01-27,8
ORD06503,CUST1100,PROD018,2024-09-03,3
ORD06504,CUST0002,PROD032,2024-12-30,4
ORD06505,CUST0605,PROD104,2025-10-31,10
ORD06506,CUST1525,PROD047,2025-09-02,1
ORD06507,CUST1143,PROD093,2023-02-21,8
ORD06508,CUST1161,PROD022,2025-10-21,9
ORD06509,CUST0524,PROD015,2024-12-28,6
ORD06510,CUST0667,PROD066,2025-07-03,5
ORD06511,CUST1525,PROD037,2024-08-19,5
ORD06512,CUST0235,PROD053,2025-08-29,10
ORD06513,CUST0234,PROD082,2025-04-17,9
ORD06514,CUST0546,PROD103,2024-04-04,9
ORD06515,CUST0149,PROD022,2024-07-30,7
ORD06516,CUST0684,PROD013,2025-05-05,5
ORD06517,CUST0207,PROD090,2024-12-04,6
ORD06518,CUST1044,PROD022,2024-02-21,8
ORD06519,CUST0741,PROD050,2024-09-16,5
ORD06520,CUST0307,PROD049,2025-10-17,5
ORD06521,CUST1228,PROD089,2024-08-26,5
ORD06522,CUST0314,PROD075,2025-02-18,8
ORD06523,CUST0888,PROD082,2023-04-12,4
ORD06524,CUST0412,PROD083,2025-09-26,9
ORD06525,CUST0083,PROD044,2025-02-22,7
ORD06526,CUST0704,PROD112,2023-04-26,4
ORD06527,CUST1401,PROD010,2024-01-30,5
ORD06528,CUST0405,PROD080,2023-03-04,9
ORD06529,CUST0674,PROD040,2024-08-03,1
ORD06530,CUST1594,PROD079,2023-08-27,1
ORD06531,CUST0122,PROD036,2025-07-29,4
ORD06532,CUST0712,PROD021,2024-07-27,2
ORD06533,CUST1261,PROD036,2025-02-15,4
ORD06534,CUST1055,PROD015,2025-07-28,4
ORD06535,CUST0799,PROD004,2025-04-13,10
ORD06536,CUST0212,PROD027,2023-07-15,3
ORD06537,CUST0801,PROD117,2025-04-07,8
ORD06538,CUST0343,PROD087,2024-03-16,2
ORD06539,CUST1462,PROD122,2024-07-07,5
ORD06540,CUST0018,PROD068,2025-07-15,6
ORD06541,CUST1498,PROD119,2025-02-04,2
ORD06542,CUST0781,PROD084,2024-08-03,7
ORD06543,CUST0213,PROD054,2025-05-09,6
ORD06544,CUST0319,PROD011,2024-04-29,2
ORD06545,CUST0937,PROD052,2025-07-02,6
ORD06546,CUST1418,PROD027,2025-06-16,6
ORD06547,CUST0617,PROD111,2024-05-13,1
ORD06548,CUST1374,PROD072,2025-04-19,1
ORD06549,CUST0313,PROD045,2025-03-02,10
ORD06550,CUST1303,PROD021,2024-11-14,8
ORD06551,CUST0074,PROD028,2024-10-25,1
ORD06552,CUST0244,PROD073,2025-07-27,4
ORD06553,CUST1020,PROD034,2025-01-10,9
ORD06554,CUST0513,PROD050,2025-08-25,9
ORD06555,CUST0473,PROD023,2024-05-24,9
ORD06556,CUST0784,PROD008,2024-05-11,3
ORD06557,CUST0697,PROD058,2023-08-30,8
ORD06558,CUST0820,PROD093,2025-03-19,3
ORD06559,CUST1389,PROD017,2024-09-20,4
ORD06560,CUST1564,PROD041,2024-02-09,10
ORD06561,CUST1478,PROD114,2025-02-03,2
ORD06562,CUST0233,PROD066,2025-04-15,9
ORD06563,CUST0017,PROD030,2024-08-09,4
ORD06564,CUST0541,PROD087,2023-04-07,10
ORD06565,CUST0770,PROD099,2024-10-03,2
ORD06566,CUST1176,PROD120,2025-02-04,2
ORD06567,CUST0560,PROD123,2025-06-04,7
ORD06568,CUST0297,PROD010,2023-10-02,8
ORD06569,CUST1444,PROD091,2025-02-18,5
ORD06570,CUST0376,PROD003,2025-02-20,2
ORD06571,CUST1555,PROD003,2025-10-09,10
ORD06572,CUST0208,PROD100,2024-10-12,3
ORD06573,CUST0584,PROD067,2024-07-09,10
ORD06574,CUST0628,PROD117,2025-08-05,7
ORD06575,CUST1064,PROD021,2023-10-15,10
ORD06576,CUST0505,PROD126,2024-03-24,10
ORD06577,CUST0455,PROD087,2025-08-19,5
ORD06578,CUST1052,PROD051,2025-08-01,7
ORD06579,CUST0784,PROD112,2025-03-04,2
ORD06580,CUST1427,PROD024,2024-03-01,3
ORD06581,CUST1515,PROD061,2025-09-17,4
ORD06582,CUST0455,PROD118,2025-07-15,9
ORD06583,CUST1215,PROD014,2025-08-08,5
ORD06584,CUST1206,PROD023,2025-09-24,1
ORD06585,CUST1071,PROD071,2023-12-11,3
ORD06586,CUST1253,PROD078,2024-04-12,3
ORD06587,CUST0725,PROD043,2025-02-23,4
ORD06588,CUST0526,PROD085,2025-03-01,1
ORD06589,CUST1288,PROD084,2025-05-15,5
ORD06590,CUST1374,PROD008,2024-02-10,10
ORD06591,CUST0223,PROD082,2023-11-25,7
ORD06592,CUST0408,PROD067,2025-01-01,2
ORD06593,CUST1133,PROD119,2024-06-15,4
ORD06594,CUST1340,PROD122,2023-10-13,5
ORD06595,CUST1501,PROD017,2025-08-15,3
ORD06596,CUST0837,PROD044,2025-06-22,10
ORD06597,CUST0449,PROD023,2025-09-02,4
ORD06598,CUST0622,PROD087,2025-08-14,7
ORD06599,CUST1256,PROD017,2023-11-05,5
ORD06600,CUST1152,PROD062,2023-06-02,5
ORD06601,CUST0952,PROD009,2024-08-01,1
ORD06602,CUST1107,PROD021,2025-07-30,5
ORD06603,CUST1525,PROD053,2023-06-04,9
ORD06604,CUST0339,PROD001,2024-01-30,10
ORD06605,CUST1494,PROD027,2025-04-26,4
ORD06606,CUST1454,PROD014,2025-07-23,10
ORD06607,CUST0201,PROD058,2024-11-06,6
ORD06608,CUST0303,PROD004,2025-02-03,5
ORD06609,CUST1208,PROD020,2023-12-17,4
ORD06610,CUST0333,PROD037,2024-05-21,10
ORD06611,CUST1458,PROD105,2025-01-14,4
ORD06612,CUST1169,PROD017,2024-05-24,5
ORD06613,CUST1064,PROD118,2023-05-08,2
ORD06614,CUST1285,PROD059,2024-11-19,4
ORD06615,CUST0238,PROD007,2025-05-12,6
ORD06616,CUST0887,PROD038,2025-04-05,6
ORD06617,CUST1172,PROD117,2025-09-08,3
ORD06618,CUST0578,PROD019,2024-10-24,10
ORD06619,CUST0729,PROD039,2025-09-10,3
ORD06620,CUST0276,PROD097,2024-03-07,5
ORD06621,CUST0541,PROD124,2025-06-01,7
ORD06622,CUST0275,PROD007,2025-03-25,5
ORD06623,CUST0251,PROD022,2025-07-21,3
ORD06624,CUST1164,PROD008,2025-02-11,3
ORD06625,CUST0471,PROD043,2023-12-13,4
ORD06626,CUST0934,PROD112,2024-01-20,10
ORD06627,CUST0614,PROD103,2024-06-06,2
ORD06628,CUST0945,PROD042,2025-09-27,4
ORD06629,CUST0582,PROD094,2025-03-30,5
ORD06630,CUST1118,PROD113,2024-08-03,4
ORD06631,CUST1342,PROD072,2025-07-23,10
ORD06632,CUST0047,PROD095,2023-02-26,2
ORD06633,CUST1318,PROD091,2023-10-09,7
ORD06634,CUST0721,PROD040,2025-03-26,2
ORD06635,CUST0790,PROD102,2024-10-04,2
ORD06636,CUST0209,PROD112,2024-01-22,3
ORD06637,CUST0291,PROD093,2023-07-30,9
ORD06638,CUST1177,PROD118,2023-11-13,3
ORD06639,CUST1229,PROD095,2024-06-14,8
ORD06640,CUST0064,PROD126,2025-07-07,7
ORD06641,CUST0965,PROD062,2025-10-21,8
ORD06642,CUST0938,PROD040,2025-04-02,10
ORD06643,CUST0545,PROD007,2025-01-09,10
ORD06644,CUST0211,PROD120,2025-09-15,7
ORD06645,CUST0650,PROD096,2025-07-07,10
ORD06646,CUST0834,PROD119,2025-06-20,6
ORD06647,CUST0110,PROD071,2024-03-18,2
ORD06648,CUST0408,PROD042,2025-05-24,1
ORD06649,CUST0865,PROD008,2025-03-13,9
ORD06650,CUST1500,PROD076,2024-11-14,8
ORD06651,CUST1309,PROD002,2025-04-17,5
ORD06652,CUST1286,PROD007,2025-05-17,5
ORD06653,CUST1435,PROD086,2025-09-03,9
ORD06654,CUST0025,PROD034,2025-06-07,1
ORD06655,CUST1307,PROD039,2023-09-07,9
ORD06656,CUST0025,PROD057,2025-06-01,9
ORD06657,CUST1179,PROD046,2024-11-09,8
ORD06658,CUST0597,PROD040,2024-04-05,5
ORD06659,CUST0327,PROD073,2024-08-20,7
ORD06660,CUST0051,PROD064,2025-05-16,7
ORD06661,CUST0649,PROD084,2024-03-14,3
ORD06662,CUST1465,PROD014,2024-03-23,4
ORD06663,CUST1074,PROD106,2024-12-22,9
ORD06664,CUST1468,PROD082,2025-03-14,8
ORD06665,CUST0242,PROD091,2025-09-21,4
ORD06666,CUST1362,PROD090,2024-03-16,10
ORD06667,CUST0642,PROD065,2023-05-02,7
ORD06668,CUST0339,PROD117,2025-09-06,2
ORD06669,CUST0092,PROD106,2025-02-26,3
ORD06670,CUST0130,PROD093,2025-02-21,10
ORD06671,CUST0396,PROD055,2024-08-28,2
ORD06672,CUST0930,PROD049,2024-02-17,4
ORD06673,CUST0011,PROD029,2023-12-09,2
ORD06674,CUST1067,PROD078,2025-03-20,9
ORD06675,CUST1285,PROD010,2025-05-09,8
ORD06676,CUST0264,PROD025,2025-08-30,10
ORD06677,CUST0793,PROD059,2024-06-29,8
ORD06678,CUST0252,PROD078,2025-04-01,6
ORD06679,CUST1458,PROD079,2024-01-06,7
ORD06680,CUST1392,PROD046,2024-12-12,3
ORD06681,CUST0974,PROD053,2024-03-07,3
ORD06682,CUST1196,PROD007,2023-01-30,7
ORD06683,CUST1386,PROD009,2024-07-14,7
ORD06684,CUST1556,PROD060,2025-08-31,4
ORD06685,CUST1425,PROD064,2023-01-22,8
ORD06686,CUST0027,PROD088,2025-04-01,6
ORD06687,CUST0252,PROD092,2023-02-07,5
ORD06688,CUST0572,PROD043,2024-09-27,3
ORD06689,CUST0752,PROD104,2023-12-09,6
ORD06690,CUST0592,PROD027,2025-09-09,3
ORD06691,CUST1499,PROD015,2025-08-13,4
ORD06692,CUST0769,PROD065,2024-02-14,5
ORD06693,CUST1401,PROD079,2025-06-21,7
ORD06694,CUST1414,PROD015,2023-12-08,5
ORD06695,CUST0493,PROD028,2024-07-07,7
ORD06696,CUST1398,PROD082,2023-05-10,9
ORD06697,CUST0518,PROD096,2024-04-28,3
ORD06698,CUST1157,PROD117,2024-01-25,5
ORD06699,CUST0589,PROD049,2023-06-23,4
ORD06700,CUST0290,PROD061,2023-10-19,4
ORD06701,CUST0380,PROD035,2024-10-10,6
ORD06702,CUST0865,PROD042,2024-07-13,2
ORD06703,CUST0758,PROD110,2024-01-16,9
ORD06704,CUST0071,PROD109,2025-10-17,5
ORD06705,CUST0496,PROD033,2025-02-22,6
ORD06706,CUST0481,PROD007,2025-05-19,3
ORD06707,CUST0176,PROD016,2025-01-29,4
ORD06708,CUST0075,PROD062,2025-06-28,6
ORD06709,CUST1388,PROD089,2024-07-23,3
ORD06710,CUST0886,PROD015,2024-04-17,3
ORD06711,CUST0241,PROD078,2025-08-18,5
ORD06712,CUST0135,PROD124,2025-04-13,4
ORD06713,CUST0073,PROD110,2024-03-23,2
ORD06714,CUST0711,PROD019,2024-01-02,9
ORD06715,CUST0610,PROD057,2025-01-06,10
ORD06716,CUST0224,PROD112,2025-09-24,10
ORD06717,CUST0074,PROD085,2023-09-25,1
ORD06718,CUST0771,PROD122,2024-08-08,10
ORD06719,CUST0167,PROD014,2025-04-12,6
ORD06720,CUST0406,PROD099,2024-08-14,8
ORD06721,CUST1448,PROD011,2025-09-07,3
ORD06722,CUST0570,PROD122,2024-02-09,9
ORD06723,CUST0738,PROD038,2023-04-03,10
ORD06724,CUST0644,PROD005,2025-08-05,10
ORD06725,CUST1578,PROD040,2025-05-06,8
ORD06726,CUST1557,PROD077,2024-02-10,4
ORD06727,CUST0667,PROD126,2025-05-25,3
ORD06728,CUST1060,PROD003,2024-05-25,6
ORD06729,CUST0469,PROD068,2025-06-20,3
ORD06730,CUST0824,PROD059,2024-07-03,9
ORD06731,CUST1020,PROD089,2024-07-24,6
ORD06732,CUST1090,PROD111,2024-11-29,10
ORD06733,CUST0089,PROD001,2024-03-14,1
ORD06734,CUST0960,PROD032,2025-01-19,5
ORD06735,CUST0951,PROD089,2023-11-12,4
ORD06736,CUST1052,PROD112,2024-09-16,4
ORD06737,CUST1419,PROD026,2025-09-30,2
ORD06738,CUST0540,PROD069,2025-07-17,9
ORD06739,CUST0442,PROD029,2024-05-11,10
ORD06740,CUST0543,PROD013,2025-08-06,6
ORD06741,CUST1484,PROD072,2025-09-19,2
ORD06742,CUST1243,PROD090,2024-11-06,2
ORD06743,CUST1107,PROD071,2024-01-21,5
ORD06744,CUST0752,PROD037,2025-09-04,6
ORD06745,CUST0284,PROD025,2023-12-03,5
ORD06746,CUST0876,PROD005,2023-12-18,1
ORD06747,CUST0845,PROD003,2024-05-01,1
ORD06748,CUST0415,PROD036,2024-09-22,7
ORD06749,CUST1313,PROD110,2023-10-13,1
ORD06750,CUST1056,PROD020,2025-07-04,8
ORD06751,CUST0177,PROD108,2025-03-31,3
ORD06752,CUST1568,PROD060,2024-12-15,1
ORD06753,CUST1347,PROD089,2023-06-24,10
ORD06754,CUST1446,PROD021,2025-09-05,6
ORD06755,CUST0702,PROD119,2025-09-22,9
ORD06756,CUST0571,PROD006,2025-07-11,2
ORD06757,CUST0684,PROD063,2023-03-23,8
ORD06758,CUST1233,PROD091,2025-02-22,4
ORD06759,CUST0508,PROD083,2025-06-15,4
ORD06760,CUST0906,PROD104,2023-09-03,8
ORD06761,CUST0560,PROD028,2025-01-15,3
ORD06762,CUST1081,PROD083,2024-10-17,3
ORD06763,CUST0848,PROD012,2025-09-29,2
ORD06764,CUST0765,PROD095,2025-10-16,5
ORD06765,CUST0476,PROD064,2025-08-01,2
ORD06766,CUST0170,PROD019,2025-05-12,2
ORD06767,CUST0515,PROD125,2025-09-04,9
ORD06768,CUST0444,PROD076,2024-05-28,4
ORD06769,CUST0179,PROD021,2023-02-02,1
ORD06770,CUST0445,PROD062,2025-04-14,6
ORD06771,CUST1250,PROD051,2025-04-19,5
ORD06772,CUST0042,PROD032,2025-03-28,1
ORD06773,CUST0877,PROD115,2023-08-23,9
ORD06774,CUST1200,PROD030,2024-05-28,9
ORD06775,CUST0553,PROD083,2025-08-23,1
ORD06776,CUST1302,PROD064,2025-02-10,6
ORD06777,CUST1581,PROD051,2025-05-21,3
ORD06778,CUST0496,PROD064,2024-08-21,10
ORD06779,CUST0677,PROD122,2025-10-23,5
ORD06780,CUST0093,PROD117,2025-02-21,4
ORD06781,CUST0239,PROD089,2024-01-09,2
ORD06782,CUST0040,PROD091,2023-12-20,7
ORD06783,CUST1114,PROD109,2025-09-25,8
ORD06784,CUST0936,PROD019,2025-07-26,5
ORD06785,CUST0676,PROD089,2025-03-27,1
ORD06786,CUST1385,PROD053,2024-10-08,5
ORD06787,CUST0803,PROD035,2023-07-06,1
ORD06788,CUST1273,PROD119,2023-12-17,9
ORD06789,CUST1490,PROD009,2024-10-09,6
ORD06790,CUST0217,PROD118,2024-08-25,6
ORD06791,CUST0634,PROD031,2025-07-19,2
ORD06792,CUST0004,PROD052,2024-12-05,9
ORD06793,CUST0411,PROD035,2025-08-01,1
ORD06794,CUST1224,PROD065,2025-09-02,8
ORD06795,CUST1109,PROD111,2025-09-04,5
ORD06796,CUST0394,PROD045,2023-05-04,1
ORD06797,CUST0293,PROD094,2024-04-02,10
ORD06798,CUST1015,PROD022,2025-09-20,5
ORD06799,CUST1261,PROD001,2025-10-30,5
ORD06800,CUST1215,PROD070,2024-11-22,4
ORD06801,CUST0741,PROD018,2025-10-31,5
ORD06802,CUST1102,PROD106,2025-04-30,3
ORD06803,CUST0016,PROD002,2024-07-11,8
ORD06804,CUST0285,PROD011,2023-04-17,6
ORD06805,CUST0025,PROD086,2024-04-02,10
ORD06806,CUST1256,PROD109,2024-10-14,2
ORD06807,CUST0828,PROD109,2025-07-22,10
ORD06808,CUST0180,PROD101,2024-06-04,10
ORD06809,CUST1230,PROD044,2024-12-08,6
ORD06810,CUST0223,PROD035,2024-11-16,8
ORD06811,CUST0604,PROD090,2025-05-03,5
ORD06812,CUST0119,PROD120,2025-08-03,3
ORD06813,CUST0376,PROD082,2024-11-23,10
ORD06814,CUST1525,PROD070,2024-12-16,9
ORD06815,CUST0986,PROD099,2025-04-03,7
ORD06816,CUST0983,PROD056,2024-06-19,7
ORD06817,CUST0499,PROD048,2025-09-25,2
ORD06818,CUST0886,PROD113,2025-01-22,1
ORD06819,CUST0582,PROD025,2024-11-28,5
ORD06820,CUST1336,PROD038,2024-02-21,7
ORD06821,CUST0233,PROD028,2025-07-05,5
ORD06822,CUST0763,PROD121,2024-12-01,10
ORD06823,CUST1478,PROD078,2023-05-30,2
ORD06824,CUST1405,PROD101,2025-04-23,2
ORD06825,CUST0101,PROD074,2024-06-17,7
ORD06826,CUST0624,PROD099,2025-09-11,5
ORD06827,CUST0616,PROD091,2024-12-22,7
ORD06828,CUST1428,PROD054,2025-08-08,2
ORD06829,CUST0939,PROD065,2025-07-06,6
ORD06830,CUST0898,PROD106,2025-01-13,4
ORD06831,CUST0298,PROD061,2025-03-28,3
ORD06832,CUST0873,PROD062,2025-04-22,2
ORD06833,CUST0166,PROD100,2025-01-16,9
ORD06834,CUST0688,PROD010,2025-03-17,9
ORD06835,CUST0986,PROD125,2023-03-09,6
ORD06836,CUST1108,PROD093,2024-03-25,8
ORD06837,CUST0032,PROD035,2025-03-22,8
ORD06838,CUST1159,PROD109,2025-10-20,3
ORD06839,CUST1315,PROD117,2025-10-20,8
ORD06840,CUST1208,PROD066,2025-06-24,8
ORD06841,CUST0823,PROD042,2024-09-18,1
ORD06842,CUST0717,PROD104,2025-10-20,3
ORD06843,CUST0597,PROD083,2025-09-24,8
ORD06844,CUST0755,PROD126,2023-08-25,8
